Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
497. Sleeping Dogs,2024,1h 50m,R,6.2,27K,45.0,"An ex-homicide detective with memory loss is forced to solve a brutal murder, only to uncover chilling secrets from his forgotten past.",https://www.imdb.com/title/tt8542964/?ref_=sr_i_497,"['Adam Cooper', 'Bill Collage', 'E.O. Chirovici']",['Adam Cooper'],"['Russell Crowe', 'Karen Gillan', 'Marton Csokas', 'Tommy Flanagan', 'Thomas M. Wright', 'Harry Greenwood', 'Pacharo Mzembe', 'Lynn Gilmartin', 'Paula Arundell', 'Elizabeth Blackmore']",,,"$2,129,080",,"March 22, 2024","['Australia', 'United States']","['Melbourne, Victoria, Australia']","['Nickel City Pictures', 'Gala Media Capital', 'JaiD7 Pictures']",,"['Suspense Mystery', 'Whodunnit', 'Crime', 'Mystery', 'Thriller']",['English']
498. Lost in the Jungle,2024,1h 36m,TV-14,6.4,680,73.0,"Four Indigenous siblings survived 40 days in Colombia's jungle after a plane crash. The film shows their story through footage, recreations, and animation, highlighting Indigenous-military cooperation and traditional knowledge.",https://www.imdb.com/title/tt32332930/?ref_=sr_i_498,"['Luis del Valle', 'Guillermo Galdos']","['Jimmy Chin', 'Juan Camilo Cruz', 'Elizabeth Chai Vasarhelyi']","['Luis del Valle', 'Guillermo Galdos']",,,,,"December 12, 2024","['Peru', 'Colombia', 'United States', 'United Kingdom']",,"['Demolition Films', 'Jaguar Bite', 'Lightbox']",,"['Crime Documentary', 'Docudrama', 'Documentary']",['English']
499. Spaceman,2024,1h 47m,R,5.7,48K,55.0,"Half a year into his solo mission on the edge of the solar system, an astronaut concerned with the state of his life back on Earth is helped by an ancient creature he discovers in the bowels of his ship.",https://www.imdb.com/title/tt11097384/?ref_=sr_i_499,"['Jaroslav Kalfar', 'Colby Day']",['Johan Renck'],"['Adam Sandler', 'Carey Mulligan', 'Paul Dano', 'Kunal Nayyar', 'Isabella Rossellini', 'Lena Olin', 'Petr Papánek', 'Marian Roden', 'Zuzana Stivínová', 'Sinead Phelps']","$40,000,000 (estimated)",,,,"March 1, 2024","['Czech Republic', 'United States']","['Prague, Czech Republic']","['Free Association', 'Sinestra', 'Stillking Films']","Awards, 1 nomination total","['Psychological Drama', 'Space Sci-Fi', 'Adventure', 'Drama', 'Romance', 'Sci-Fi']",['English']
500. Horizon: An American Saga - Chapter 2,2024,3h 10m,,7.0,1.9K,49.0,The continuation of one story of the settlement of the American west. It follows the further adventures of characters first featured in Horizon: An American Saga.,https://www.imdb.com/title/tt27665778/?ref_=sr_i_500,"['Jon Baird', 'Kevin Costner']",['Kevin Costner'],"['Todd Allen', 'Arthur Anderson', 'Austin Archer', 'Charles Baker', 'Stefania Barr', 'Ryan Bates', 'Jon Beavers', 'Ryan Begay', 'Michael Todd Behrens', 'Reed Birney']",,,,,"February 7, 2025",['United States'],"['Utah, USA']","['New Line Cinema', 'Territory Pictures Entertainment', 'Warner Bros.']",,"['Western Epic', 'Drama', 'Western']",['English']
501. Empire Waist,2024,1h 37m,PG-13,6.3,749,,Follows a group of teens learning to love their bodies through inclusive fashion design and friendship.,https://www.imdb.com/title/tt15823456/?ref_=sr_i_501,['Claire Ayoub'],['Claire Ayoub'],"['Mia Kaplan', 'Jemima Yevu', 'Rainn Wilson', 'Missi Pyle', 'Jolene Purdy', 'Daisy Washington', 'Holly McDowell', 'Kassandra Tellez', 'Tabyana Ali', 'Aric Floyd']",,,,,"September 27, 2024",['United States'],,"['Wayfarer Studios', 'P&G Studios', 'Try Anyway Productions']","Awards, 4 nominations total","['Comedy', 'Drama']",['English']
502. Nightbitch,2024,1h 39m,R,5.5,25K,56.0,"A woman pauses her career to be a stay-at-home mom, but soon her domesticity takes a surreal turn.",https://www.imdb.com/title/tt12810074/?ref_=sr_i_502,"['Marielle Heller', 'Rachel Yoder']",['Marielle Heller'],"['Amy Adams', 'Scoot McNairy', 'Arleigh Snowden', 'Emmett Snowden', 'Jessica Harper', 'Zoë Chao', 'Mary Holland', 'Archana Rajan', 'Nate Heller', 'Darius De La Cruz']",,,"$170,986",,"December 6, 2024",['United States'],"['Los Angeles, California, USA']","['Annapurna Pictures', 'Archer Gray', 'Bond Group Entertainment']","Awards, 4 wins & 12 nominations total","['Body Horror', 'Dark Comedy', 'Comedy', 'Drama', 'Fantasy', 'Horror']",['English']
503. Salem's Lot,2024,1h 54m,R,5.6,42K,47.0,"An author returns to his hometown of Jerusalem's Lot in search of inspiration for his next book, only to discover that the townspeople are being attacked by a bloodthirsty vampire.",https://www.imdb.com/title/tt10245072/?ref_=sr_i_503,"['Stephen King', 'Gary Dauberman']",['Gary Dauberman'],"['Lewis Pullman', 'Makenzie Leigh', 'Jordan Preston Carter', 'Alfre Woodard', 'Bill Camp', 'John Benjamin Hickey', 'Nicholas Crovetti', 'Spencer Treat Clark', 'Pilou Asbæk', 'Alexander Ward']",,,"$851,156",,"October 3, 2024",['United States'],"['16 Crescent St, Stow, Massachusetts, USA (House)']","['New Line Cinema', 'Atomic Monster', 'Vertigo Entertainment']","Awards, 2 nominations total","['Supernatural Horror', 'Vampire Horror', 'Horror', 'Thriller']",['English']
504. Freaky Tales,2024,1h 47m,R,6.2,18K,58.0,"Four interconnected stories set in 1987 Oakland, CA. will tell about the love of music, movies, people, places and memories beyond our knowable universe.",https://www.imdb.com/title/tt21942598/?ref_=sr_i_504,"['Anna Boden', 'Ryan Fleck']","['Anna Boden', 'Ryan Fleck']","['Pedro Pascal', 'Ben Mendelsohn', 'Jay Ellis', 'Too $hort', 'Ji-young Yoo', 'Jack Champion', 'Marteen', 'Zack Roberts', 'LeQuan Antonio Bennett', 'Michelle Farrah Huang']",,,"$2,760",,"August 8, 2025","['United States', 'Canada']","['Oakland, California, USA (on-location)']","['Entertainment One', 'Macro', 'Gowanus Projections']","Awards, 5 nominations total","['Action', 'Adventure', 'Comedy', 'Crime', 'Drama', 'Music']",['English']
505. The Instigators,2024,1h 41m,R,6.2,44K,48.0,Follows two robbers who must go on the run with the help of one of their therapists after a theft doesn't go as planned.,https://www.imdb.com/title/tt24169886/?ref_=sr_i_505,"['Chuck MacLean', 'Casey Affleck']",['Doug Liman'],"['Matt Damon', 'Casey Affleck', 'Hong Chau', 'Jack Harlow', 'Michael Stuhlbarg', 'Alfred Molina', 'Owen Earls', 'Natalie Carter', 'Walter Liebman', 'André De Shields']",,,"$11,098",,"August 9, 2024",['United States'],"[""Larry's Pub - 156 Rockaway Avenue, Valley Stream, New York, USA (Malachy's Saloon interior)""]","['Apple Original Films', 'Apple Studios', 'Apple TV+']","Awards, 1 nomination total","['Buddy Comedy', 'Caper', 'Action', 'Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",['English']
506. Sector 36,2024,2h 3m,TV-MA,7.1,27K,,"A fictional story Inspired by true events, several children go missing from a basti (slum) in Sector 36. A determined police officer must now face off with a cunning serial killer as a chilling investigation and dark secrets unfold.",https://www.imdb.com/title/tt21626774/?ref_=sr_i_506,['Bodhayan Roychaudhury'],['Aditya Nimbalkar'],"['Vikrant Massey', 'Deepak Dobriyal', 'Akash Khurana', 'Darshan Jariwala', 'Mahadev Singh Lakhawat', 'Ajeet Singh', 'Kachoo Ahmad Khan', 'Subir Kumar Biswas', 'Baharul Islam', 'Arindol Bagchi']",,,,,"September 13, 2024",['India'],,"['Jio Studios', 'Maddock Films']","Awards, 9 wins & 21 nominations total","['Hindi', 'Serial Killer', 'True Crime', 'Crime', 'Drama', 'Thriller']",['Hindi']
507. Dear Kelly,2024,1h 30m,,7.3,720,,"Filmmaker Andrew Callaghan investigates about the life of Kelly Johnson, a participant at a 2021 White Lives Matter rally in Huntington Beach, California, delving into Johnson's background and beliefs.",https://www.imdb.com/title/tt32660146/?ref_=sr_i_507,"['Andrew Callaghan', 'Cyrus Yalda']","['Andrew Callaghan', 'Elliot Liedgren', 'Jarrod Nicoson']","['Andrew Callaghan', 'Kelly Johnson', 'Kyle Johnson', 'Nick Torres', 'Kaylee Johnson', 'Unkle Pill', 'Ben Marsh', 'Shannon Johnson', 'Sydney Johnson', 'Heather Hayes']",,,,,"June 9, 2024",['United States'],,,,['Documentary'],['English']
508. Big World,2024,2h 11m,,7.6,3K,,"Liu Chunhe, a young man with cerebral palsy, overcomes physical and mental barriers while fulfilling his grandmother's dream and discovering his life's purpose, leading to transformation and a fresh start.",https://www.imdb.com/title/tt30476518/?ref_=sr_i_508,['Xiaoying You'],['Lina Yang'],"['Jackson Yee', 'Diana Lin', 'Qinqin Jiang', 'Xinting Bai', 'Zhang Jiali', 'Gengyou Li', 'Xiao Li', 'Xueqiu Liao', 'Songri Piao', 'Xiaoying You']",,,"$109,500,000",,"December 27, 2024",['China'],,"['China Film Co., Ltd.', 'HG Entertainment', 'Shanghai Tao Piao Piao Movie & TV Culture']","Awards, 15 wins & 25 nominations total","['Mandarin', 'Coming-of-Age', 'Drama', 'Family']",['Mandarin']
509. Role Play,2024,1h 40m,R,5.5,21K,38.0,"Emma has a wonderful husband and two kids in the suburbs of New Jersey. She also has a secret life as an assassin for hire, a secret that her husband Dave discovers when the couple decide to spice up their marriage with a little role play.",https://www.imdb.com/title/tt12964320/?ref_=sr_i_509,['Seth W. Owen'],['Thomas Vincent'],"['Kaley Cuoco', 'David Oyelowo', 'Bill Nighy', 'Connie Nielsen', 'Rudi Dharmalingam', 'Lucia Aliu', 'Regan Bryan-Gudgeon', 'Simon Delaney', 'Sonita Henry', 'Jade-Eleena Dregorius']",,,"$576,455",,"January 12, 2024","['United States', 'France', 'Germany', 'Belgium']","['Dahme-Spreewald, Brandenburg, Germany (Forrest scenes)']","['StudioCanal', 'The Picture Company', 'Studio Babelsberg']",,"['Dark Romance', 'Action', 'Comedy', 'Romance']",['English']
510. Mothers' Instinct,2024,1h 34m,R,6.3,25K,48.0,"Alice and Celine live a traditional lifestyle with successful husbands and sons of the same age. Life's perfect harmony is suddenly shattered after a tragic accident. Guilt, suspicion and paranoia combine to unravel their sisterly bond.",https://www.imdb.com/title/tt13397574/?ref_=sr_i_510,"['Sarah Conradt', 'Barbara Abel']",['Benoît Delhomme'],"['Jessica Chastain', 'Anne Hathaway', 'Anders Danielsen Lie', 'Josh Charles', ""Eamon Patrick O'Connell"", 'Caroline Lagerfelt', 'Baylen D. Bielitz', 'Steve Routman', 'Keeley Miller', 'Joel Nagle']",,,"$3,407,219",,"August 13, 2024","['United States', 'Belgium', 'France', 'United Kingdom']","['Union County, New Jersey, USA']","['Anton', 'Freckle Films', 'Mosaic']","Awards, 1 win & 1 nomination total","['Psychological Thriller', 'Drama', 'Thriller']",['English']
511. Skywalkers: A Love Story,2024,1h 40m,R,7.1,4.4K,64.0,"A daring couple travels worldwide to climb the 118-story megatall skyscraper, Merdeka 118, in Kuala Lumpur, Malaysia, attempting a bold acrobatic stunt on the spire to salvage both their career and relationship.",https://www.imdb.com/title/tt30319830/?ref_=sr_i_511,['Jeff Zimbalist'],"['Maria Bukhonina', 'Jeff Zimbalist']","['Angela Nikolau', 'Ivan Beerkus']",,,,,"July 19, 2024",['United States'],"['Merdeka 118, Kuala Lumpur, Malaysia (Main location)']","['All Rise Films', 'IPR.VC', 'Library Films']","Awards, 1 win & 5 nominations total",['Documentary'],['English']
512. Sidelined: The QB and Me,2024,1h 39m,,5.8,6.6K,,A headstrong dancer and a cocky quarterback fight against their feelings for each other as their post-grad future threatens to keep them apart.,https://www.imdb.com/title/tt19704542/?ref_=sr_i_512,"['Crystal Ferreiro', 'Mary Gulino', 'Tay Marley']",['Justin Wu'],"['Siena Agudong', 'Noah Beck', 'Drew Ray Tanner', 'James Van Der Beek', 'Deborah Cox', 'Asia Lizardo', 'Jake Foy', 'Kendall Cross', 'Jason Fernandes', 'Josh Zaharia']",,,"$2,203",,"November 29, 2024",['United States'],"['Victoria, British Columbia, Canada (Location)']","['Marshall Arts', 'Great Pacific Media', 'Wattpad Webtoon Studios']","Awards, 1 win & 2 nominations total","['Teen Romance', 'Drama', 'Romance']",['English']
513. Ricky Stanicky,2024,1h 53m,R,6.2,63K,44.0,"When three childhood best friends pull a prank that goes wrong, they invent the imaginary Ricky Stanicky to get them out of trouble. Twenty years later, they still use the nonexistent Ricky as a handy alibi for their immature behavior.",https://www.imdb.com/title/tt1660648/?ref_=sr_i_513,"['Jeffrey Bushell', 'Brian Jarvis', 'James Lee Freeman']",['Peter Farrelly'],"['Zac Efron', 'John Cena', 'Andrew Santino', 'Riley Stiles', 'Oscar Wilson', 'Gaius Nolan', 'Brian Jarvis', 'Jackie Flynn', 'Kevin J. Flynn', 'Jasmine Anders']",,,,,"March 7, 2024","['United Kingdom', 'Australia', 'United States']","['Oz Tenpin Greensborough Lanes, Bundoora, Melbourne, Victoria, Australia (Bowling Alley scene)']","['Bright White Light', 'Farrelly Films', 'Footloose Productions']","Awards, 2 nominations total","['Raunchy Comedy', 'Comedy']",['English']
514. Hellboy: The Crooked Man,2024,1h 39m,R,4.5,18K,44.0,"Hellboy and a rookie B.P.R.D. agent in the 1950s are sent to the Appalachians, where they discover a remote community dominated by witches and led by the sinister local demon, the Crooked Man.",https://www.imdb.com/title/tt26757462/?ref_=sr_i_514,"['Christopher Golden', 'Mike Mignola', 'Brian Taylor']",['Brian Taylor'],"['Jack Kesy', 'Jefferson White', 'Adeline Rudolph', 'Leah McNamara', 'Suzanne Bertish', 'Joseph Marcell', 'Martin Bassindale', 'Hannah Margetson', 'Bogdan Haralambov', 'Carola Colombo']","$20,000,000 (estimated)",,"$2,088,239",,"October 8, 2024","['United States', 'United Kingdom', 'Germany', 'Bulgaria']",['Bulgaria'],"['Bulgarian National Film Center', 'Campbell Grobman Films', 'Dark Horse Comics']",,"['Body Horror', 'Dark Fantasy', 'Folk Horror', 'Monster Horror', 'One-Person Army Action', 'Splatter Horror', 'Steampunk', 'Superhero', 'Supernatural Fantasy', 'Supernatural Horror']",['English']
515. Descendants: The Rise of Red,2024,1h 35m,TV-G,4.7,8.5K,,"After the Queen of Hearts incites a coup in Auradon, her rebellious daughter, Red, and Cinderella's perfectionist daughter, Chloe, must team up and travel in time to undo the traumatic event that drove a young Queen of Hearts to villainy.",https://www.imdb.com/title/tt20202136/?ref_=sr_i_515,"['Sara Parriott', 'Josann McGibbon', 'Dan Frey']",['Jennifer Phang'],"['Kylie Cantrall', 'Malia Baker', 'Dara Reneé', 'Ruby Rose Turner', 'Morgan Dudley', 'Melanie Paxson', 'Joshua Colley', 'Julee Cerda', 'Leonardo Nam', 'Paolo Montalban']","$85,000,000 (estimated)",,,,"July 12, 2024","['United States', 'Belgium', 'Australia', 'United Kingdom', 'New Zealand', 'Canada']","['Atlanta, Georgia, USA']","['Suzanne Todd Productions', 'Potato Monkey Productions', 'GWave Productions']","Awards, 5 wins & 12 nominations total","['Adventure Epic', 'Fantasy Epic', 'Quest', 'Superhero', 'Teen Adventure', 'Teen Fantasy', 'Time Travel', 'Action', 'Adventure', 'Family']",['English']
516. Lift,2024,1h 47m,PG-13,5.6,53K,40.0,A female master thief and her ex-boyfriend who works for the FBI team up to steal $100M worth of gold bullion being transported on a 777 passenger flight from London to Zurich.,https://www.imdb.com/title/tt14371878/?ref_=sr_i_516,['Daniel Kunka'],['F. Gary Gray'],"['Kevin Hart', 'Gugu Mbatha-Raw', 'Sam Worthington', ""Vincent D'Onofrio"", 'Úrsula Corberó', 'Billy Magnussen', 'Yun Jee Kim', 'Viveik Kalra', 'Jean Reno', 'Jacob Batalon']",,,,,"January 12, 2024",['United States'],"['Miramare, Trieste, Italy (on location)']","['Netflix', '6th & Idaho Productions', 'Genre Films']",,"['Heist', 'Action', 'Comedy', 'Crime', 'Drama', 'Thriller']","['English', 'Italian']"
517. Girls Will Be Girls,2024,1h 58m,,7.0,3.5K,79.0,"At a strict boarding school nestled in the Himalayan foothills, 18-year-old Mira first discovers desire and romance. However, her curious, rebellious, coming-of-age is disrupted by her young mother, who never got to come of age herself.",https://www.imdb.com/title/tt18277182/?ref_=sr_i_517,['Shuchi Talati'],['Shuchi Talati'],"['Preeti Panigrahi', 'Kani Kusruti', 'Kesav Binoy Kiron', 'Kajol Chugh', 'Nandini Verma', 'Devika Shahani', 'Akash Pramanik', 'Aman Desai', 'Sumit Sharma', 'Jitin Gulati']",,,"$17,156",,"August 21, 2024","['India', 'France']",,"['Pushing Buttons Studios', 'Blink Digital', 'Cinema Inutile']","Awards, 25 wins & 44 nominations total","['Coming-of-Age', 'Drama', 'Romance']","['English', 'Hindi']"
518. Bramayugam,2024,2h 19m,,7.7,18K,,"Thevan, a folk singer of the Paanan caste, has a fateful encounter when escaping slavery, leading to him discovering an ancient traditional mansion altering his destiny.",https://www.imdb.com/title/tt27431598/?ref_=sr_i_518,"['Rahul Sadasivan', 'T.D. Ramakrishnan', 'K N Vijayakumar']",['Rahul Sadasivan'],"['Mammootty', 'Arjun Ashokan', 'Sidharth Bharathan', 'Amalda Liz', 'Manikandan R. Achari', 'Aluva Sheeba Sebastian', 'Akash Chandran', 'Rafnas Rafeek', 'Andrè', 'Sergi']","₹280,000,000 (estimated)",,"$1,384,427",,"February 15, 2024",['India'],"['Kochi, Kerala, India']","['Night Shift Studios', 'Y Not Studios']","Awards, 3 wins & 9 nominations total","['Malayalam', 'Folk Horror', 'Period Drama', 'Supernatural Horror', 'Drama', 'Horror', 'Thriller']","['Malayalam', 'Hindi', 'Tamil', 'Kannada', 'Telugu']"
519. Reunion,2024,1h 30m,R,5.6,7.5K,,"Snowbound at their high school reunion, former classmates uncover a murder and scramble to identify the killer among them before they're all iced out for good.",https://www.imdb.com/title/tt15338966/?ref_=sr_i_519,"['Willie Block', 'Jake Emanuel']",['Chris Nelson'],"['Lil Rel Howery', 'Billy Magnussen', 'Jamie Chung', 'Chace Crawford', 'Jillian Bell', 'Michael Hitchcock', 'Cassandra Blair', 'Dianne Doan', 'Nina Dobrev', 'Mickey Schiff']",,,,,"June 28, 2024",['United States'],"['Los Angeles, California, USA']","['Artists Road', 'Spyglass Media Group', 'Unique Features']",,"['Whodunnit', 'Comedy', 'Mystery']",['English']
520. Ick,2024,1h 33m,R,5.2,2.2K,67.0,"Science teacher Hank's life changes when he reconnects with his first love and suspects a new student is his daughter, all while facing an alien threat in their town.",https://www.imdb.com/title/tt31795447/?ref_=sr_i_520,"['Samuel Laskey', 'Joseph Kahn', 'Dan Koontz']",['Joseph Kahn'],"['Brandon Routh', 'Malina Pauli Weissman', 'Harrison Cone', 'Taia Sophia', 'Zeke Jones', 'Mena Suvari', 'Peter Wong', 'Jack Seavor McDonald', 'Diya Rao', 'Jeff Fahey']",,,,,"August 25, 2025","['United States', 'United Arab Emirates']","['Brenham, Texas, USA']","['Room 101', 'Stone Buffalo Entertainment', 'Interstellar Entertainment']",,"['Alien Invasion', 'Body Horror', 'Monster Horror', 'Action', 'Comedy', 'Horror', 'Sci-Fi']",['English']
